transaction_id,sender_address,receiver_address,amount,timestamp,gas_fee,transaction_count,wallet_age,is_fraud,anomaly_score,isolation_forest_label
acdca2ba-8fe9-43fc-a918-242ddb57fcb1,0xa98d4f751d6828965538cab3810f3edf402d96d7,0xac0116e0fa10fdef0abd0c2ec3e1a5137b7dc802,11.245,1726656863,0.07994,146,37,0,0.03147430185843003,0
340926d0-3f3e-4e3b-8804-ae585eb71f21,0x03efbdd9ee883128587306f1a7f89b15a29dbf1f,0x5660d7450becdf3c73ce7dac2048a8f7bd7b55f6,57.4222,1717118920,0.008223,134,325,0,0.050810601352726414,0
a0c672f6-1ca6-4a3c-b9cd-d7152c3a8c76,0x98525c291d9f23487adf2e46aef1cee307e81d96,0x38d03a48ba1c2f1c4d2e64dc93aac538f3aac338,32.5112,1727720633,0.026185,486,63,0,0.04839675084860828,0
704c8e0f-9349-4c20-a42e-4d0421c7396d,0x597f1e7461775071586a65aa27e8d03ce00e43d4,0x58894a4d4f3cf123eda94e1fe3673614a0161a7f,35.9218,1741218199,0.017599,443,211,0,0.06993035664216762,0
8aaa3d4e-1f54-41f1-a86c-add192d852a7,0xf11eba4ac56dc2d2ad798dee0f30714ea7836cb2,0x5396fec4e579fb54a5cbb923f0267aa8ecb3b553,98.8701,1729487220,0.089791,14,266,1,-0.012448306913384055,1
340f5e38-c686-4da0-bb83-1dfb8ff6294b,0x68417b5b2f10812c226a87cdf29d7d6d2b8be6a2,0x703f5dd912b2b6c4af909307e18a887a1d1ab1e4,95.0556,1711099396,0.050476,123,67,1,0.043360974477648195,0
2862b2c7-8641-4bd4-9bef-b45ea676e63e,0x9be83ffd51398dc7c9e4e865c6d19e9d17a1ecad,0x05dfe9a7286cc283c4cbee4603af1467d5fbd17b,16.892,1715565582,0.052309,94,180,0,0.08214040376151677,0
1bb87a32-0078-44a5-ab67-03677dcdf214,0x38d7648c02a194f29f952bbeb04984af854a754b,0x1c1a43517aea92d5f099caf523a1c141e4dda91a,43.5137,1716460404,0.073816,33,120,0,0.06440682646229434,0
bcdfc959-f333-4eb5-bded-812d96600672,0xb9a245255215d612404e66b9983ec0a1499766f0,0xdb66a8d35754929996c13e4e3c30e8c7ac58e166,76.6208,1724482906,0.061757,486,59,1,0.04471423330338331,0
2cec498e-2c5a-42d7-aa74-2e6d862edbf9,0xdfd83e7d36ebe852126b46fd2d10b174ce713bee,0x79e90132b34c2cfe8802aa92a6fe0b38f0aa8807,14.8174,1722783150,0.099347,445,290,1,-0.011823752624988249,1
5003ccfe-5e10-4e43-8c6f-ea67a286e96e,0x9afdfdebc5a14ff094333469f4e00f3af55dab02,0x2baa1bd75451cd326bc47e75fe7c2b236708bbe5,41.0191,1732273920,0.008241,266,335,0,0.05199516036756402,0
4bc19f0a-f11e-4def-b88f-b0a5db7a1a76,0x376173ad058ca70923daf9b9c689174dcc0185f0,0x44b620a73528abb12efc25581b106ffd0d0eb266,22.9683,1713299201,0.095327,424,172,1,0.0382433227619603,0
e1471a15-4f91-469f-b4af-37ac9b378e13,0x99f30be1277b35a9850bb1c0d87f32489585b4ab,0x95e27db0034d9165b1043e7e1065e5762bee7777,56.9657,1738158781,0.016993,142,246,0,0.09046147934882304,0
b574415c-775c-48bf-a39a-7df015d39c84,0x6f0d910483fe6573a5a1b968528295eaecda3ad2,0x7428452eaa8fb5212fb0d2ea11c141a296e4a58a,56.6549,1735415685,0.010524,447,254,0,0.06705410050808547,0
ca51b5c0-6154-4d65-bb04-9c335726b93d,0xbcec02814ef2c6c5770e9754e0fc176d5bb45415,0x3f12f797930f3c5d15fd78324da614d2cfad606a,93.1028,1720496376,0.059476,153,287,1,0.0636320340415335,0
c3271eb6-3e54-40a0-b889-9b98d3cf4f6c,0xa5a5952a63755fa49908ecb0ae14d3a97c05b0f6,0x1120af257458bb8987e92b5e4252ab0a9009f5ad,23.5343,1723509994,0.036092,426,238,0,0.07217105602686585,0
3bee7e48-8155-459f-a080-648497612f44,0x778849ec119cd1e46387df6c93ad19ce991f55c0,0x470a746f0d05babbbf8bd72e8207e22fc8aa586f,2.1496,1730241038,0.065366,54,19,0,0.001806486436548349,0
e56cd9b5-74cf-4863-bd2b-cbb5e1f2d66c,0xd09c9edc408326e7ca9d503b3057d6f959c1f997,0x281f0901b59ca6f7e5f85c08cff62932428fbab5,98.3151,1725215369,0.002615,483,303,1,-0.04197343507448292,1
3f76d178-cda0-44ca-b775-5be99fcf26ce,0xf2b4c7c73f110aff0848491528953314967df521,0xa89ab9e7b5b85faeb6c52a2eead3a825368e11b4,85.4079,1716934900,0.021505,260,242,1,0.0701116140732696,0
523d5993-6886-4f04-a16d-14e9bebc3c28,0xd783a746c4a0cef846e8f488624ced40606b640f,0x797b0f292740141b671b743066a45d82e2527153,36.0482,1725763190,0.035348,491,83,0,0.05709324271636529,0
03074936-3b7e-4dd1-a399-bfd58db310bc,0x2fac647c7e4eb82335a4def1832941119bfc17f2,0x741feaa32217f7fc44d73b2aeb3f4006a7d35f6a,84.0229,1714319602,0.050584,483,248,1,0.032269081167070834,0
877fb5dc-0e62-4f37-aab1-b55f2870a6bd,0x1ce3503c41a0162de685cab7547039d7e815287d,0xd565cb0f68b218370fd9e0c221f5ae34ad779024,95.5579,1740341798,0.087403,156,183,1,0.04428155010225532,0
88ad7451-7830-4c4a-90f1-056969b69424,0xe838f11fd79f48820af884a4ded1ef7ad515946f,0xad19a08e6a1a41d0b77bee66b51c821b398a923e,82.0544,1720599323,0.058979,75,44,1,0.06143775237787452,0
f92f0052-4b6c-4f88-a789-1d14ca4beb7a,0x32d0a72454d9f961c449ab270a344b8e0c9ecea3,0xe6640f064ab7064cfd1221f01cc3f93a6d8719db,44.317,1715280236,0.011439,168,120,0,0.09018146389026349,0
b233e929-9348-4c34-add8-ce473def807f,0x977bc64bce9b3ad12d211290b87c91ccc465d6ed,0xa5d513d3f13a157a3282623b9b8eee625c1e5987,8.0431,1713196113,0.057022,323,334,1,0.0477454216217339,0
bc6d50bc-1d71-4dc7-8ebc-7db71d4c42ce,0xd41d7d86ba854aa2e52cae4f6116b80a4ce153c9,0xd79c70ec1f4097d7cd92e3cdc91998c02b9c450e,84.9124,1712731338,0.085248,115,10,1,0.01874035725373402,0
e53e6839-ed02-4faf-9619-37f8d08c3cf0,0x4a6d925613f6e58ae5a2b3f35bd7c419dd8c793f,0x2041ebf8edb567c612032d69079b847de2bfe920,12.6135,1714717504,0.02049,428,274,0,0.051793200661922834,0
ee7315ec-07c6-4b95-a9cf-342319940e5b,0x172a04a31d8a2fdf855bee02e4ab94cb26a1137d,0xbf099f508820ebf7c9e6070a004f7a53be4b15af,12.7973,1737753191,0.017716,399,199,0,0.05261646907815465,0
19ac5146-799b-4999-a818-ddd779ce1473,0x54ab3a7c42b1d6e930b3dce2e88a8ae93a3616d6,0xd562bf2b83c848b689db0f096c645e66ef0da8e5,70.5,1715251400,0.064138,394,195,1,0.10075535577776462,0
f1b8a2dc-2fdf-49c2-9c72-766cc0e4ef4b,0xff82fc436abbbfc6f362073a5792d33c081da74c,0xa324b460de1ce2200b0524192f303e295e707365,29.86,1722126838,0.063999,300,17,0,0.06432523302340243,0
1da01d5f-1ef6-42fa-936c-2de3f1b839f9,0x0146c8aeea9cd7262c12b51fe53b7e74e047ad03,0x564176f6dd757cd6c7acac8118e45d0c1e0de7e5,0.6132,1717436407,0.089519,174,7,0,-0.024646853245517963,1
5cc41339-0eff-4ee2-b592-456d6406e8b9,0xf9266f0f09d5a34bc793a4e9ff8f700eceeaddde,0x6642cf919cd612594338c3c5d30ed7049b9e9b28,86.8674,1726498769,0.053836,196,309,1,0.073983112334984,0
3d289d08-5520-4fc9-8c1b-f143867883d5,0xdf63610e65c7fffee932af4cb59404dd4cd7a6e0,0x40ce0ba88b1e88ba9db12c4fa80dfcb717f21d43,15.198,1725432408,0.059202,53,196,0,0.07760429030593896,0
d85b05a1-0f06-474c-9c34-ea456832ea0b,0x656333015cd7ea2827db7c99a0227f0df1aad786,0xb7d438ae934bdb5bd9919d814f9baa0f0ada3534,36.1529,1736586813,0.002899,115,42,0,0.03559110097749241,0
364ebc23-dcd8-4e33-846a-cf940f34d2e5,0x5dba275c82afd3c71804007b7af5b7326e4776c6,0x018a9434f50e8704cfe0a5849b3b1f075f23bbd3,46.1933,1736695697,0.014757,121,128,0,0.08762126456167435,0
51cab485-b169-4d04-b44a-f23c433b98ae,0x7cac47bf959de32bfd381f29fb782eab22a9b853,0xb6d185602cff01faa56ced4b8520ae6622247834,11.3964,1714081204,0.086724,146,244,0,0.05358216116006531,0
55749806-ddb0-40ce-8675-adbb40d892c9,0x5d3217f7d99d35abf8550a087f1ca109e800f13d,0x604c4ef90c690a7405b2f527b1f729c7adde4239,37.1877,1715527858,0.041348,496,114,0,0.052166902258697245,0
eed1c31b-f797-4aaf-a7e4-40a10087b19a,0xef932fdf48bc68652bc85846df0e96b2d4ccda6d,0xbb8c4a9682985a8b377ba192bd9379119d222e6d,93.3246,1719802277,0.08456,66,21,1,0.006762208983078777,0
eea03743-1fe3-470a-a264-fdb2f85b3e21,0x8cc72745b453a299d210c907c507919c9d4804bf,0x8aae5ffbc9fdf9bf2780862155c587698c86528d,89.6097,1731771196,0.014663,403,37,1,0.023421475271337755,0
375abc87-dce6-4b55-b38b-e927d9069aec,0xbc99aeb8e075cdf3eb0a6c7712d26aa30426beac,0x2be077a9020f8b87af73ba776f6589772f7b5226,0.2425,1720789899,0.018539,40,251,0,0.009230609411459367,0
65cacf83-6386-49a3-8934-675e0822b9aa,0xf6abafa4ea3bb9ad4a04ec1417e1ac8d54de83c1,0x13b37f767ba3806a4498c3453d954641a1b422db,17.7825,1729145184,0.02732,194,203,0,0.08831629095584803,0
79872197-90bb-4e8b-8722-2d9a5058755a,0x16116dcd4881e259069c4b6eea0141d7fa5ecdb4,0x1ff6d90924869c0e0729b9211032ed6f005efe71,64.555,1723633135,0.017482,356,234,0,0.09251657016536308,0
424a2e56-728d-482e-961c-ea68ffc44c6a,0x518634a285106d2b1d342f2b17fc69cbbfafe86f,0xd5dd9a390e7a80640569a85f8b8d84a960230dbb,81.5607,1721406501,0.013856,12,84,1,0.031982592297824186,0
79ba7931-162e-4eb7-8862-1561af02afb8,0x253ffd9b865b9e446abe9da81e95ddc60ce19cd6,0x6b0209c10733fb76a748dc16530d18769ccd04ab,57.8986,1729402000,0.013077,57,243,0,0.06426733598952739,0
b3887eae-f420-4dda-a24e-29725a6ecd08,0x11a59097b46d86443a5a6340ddb135a359a9f4df,0xf9870f878c7e575b61b877e7ad74577ea886b523,8.7833,1728160093,0.005759,387,311,0,0.018928393766524998,0
59e65429-6a88-498d-ab57-c73180c720a4,0xafd978d56dfeea984f2bfb29633eae2bd1126e14,0x2ad5da0429b018adcd30c6608cd8e0157e4edb7d,67.3632,1725986205,0.07324,215,80,0,0.10117214770304406,0
abf174c2-b737-40b9-99cf-3cedd114b41a,0xde19bf38ec5740077ddea28b252f185b63a49d0f,0x5ab36c8375f99dc21178b9afee9546698504232d,12.7263,1734871136,0.070137,341,277,1,0.07268071189361325,0
e5fd4322-2c35-45bf-bdbc-a70f6f12551e,0xf4dc6859be45872a91262223ffaa81fe6e167fc9,0x60bc44a97d3eca5f284cb13e071e968dd8d71ca4,18.9459,1723025768,0.054443,33,254,0,0.05697504286748545,0
2cfd9823-c97a-4a18-b195-f9999410a459,0x61da2ffcd06ebfe534928d62f8fdbf1d76b42418,0xcaf5a960bf0a853d7faceb7081c64acfe6aa3314,34.9457,1721817290,0.025621,428,56,0,0.0721563004693786,0
eb7b41d9-c87f-4349-a63d-e0b3c2b66be2,0xba149793a0b02a1418ce2b821e626bb0b1af5381,0x781650ec2184813e3a5b75605796de559e819984,18.9914,1734140056,0.036999,168,152,0,0.09293597820908239,0
a8465a8f-58f9-4e00-8dab-a166e3a84649,0x59c6480c8abf530372e97d96facd301432b335a4,0x0e6f7d2d185346764e2a6e7b0ba0a93348e09f4b,19.6562,1712788039,0.021575,139,311,0,0.06410496515506159,0
f962cb3c-f26e-48c3-b33d-fdd0b72ef3ea,0xe6e0cd865c581b78704a039dd026226e47cd40fb,0xf40806dfdbbd630cb5ea271ad773c73e644a23d1,23.11,1722124466,0.066741,425,213,1,0.08630877496465222,0
85bdad82-5ac9-4ee3-9138-757a802dd5b1,0x9831fcd26fd7d1f80c31281000cd68fcfaa7ec00,0x772155b89c77fa7978c59beadd11007cbab13a61,26.8797,1731137612,0.068696,368,338,1,0.05991317607954483,0
187c1ab5-c386-4923-96bb-db1c85111a89,0x605389eebc043f8893f58e61786aeffb8ce249cd,0x7cc546ad7758187ae51e8bbeb805693a192c16fc,60.3256,1731688897,0.021379,153,204,0,0.09859723250685254,0
92531485-fad0-4bf3-a361-432892099000,0x9ce4a07bfa9be540ecc0eaa90739837e1b91493f,0x01e6bf56d57c68d2fc213b75cddfad30fe14a3f6,20.2639,1710478303,0.043471,352,37,0,0.0762874913520748,0
85c4916a-a409-4392-97f7-28891d62fc14,0xf6d881d6986d5822c6f9580b378b8238ed395bdb,0x10e1cc6ee45b812328d187b0d4c158c956745bde,17.3102,1724744172,0.094372,171,57,0,0.02699052192745821,0
b984edbc-dc2c-4650-acd9-3959546a0190,0x9bb9c10208a6dddff0456202250d53ece6836109,0x24e70472515d0d409e6aa6a771f08faa1f6fa87d,62.0684,1710149542,0.089682,159,214,0,0.08554498867429522,0
b0f38e88-c5cf-4d0e-b0ed-d3b16fc41faf,0x1e0af15cc9fb63c5e08f020c3f2d3f108378373b,0xf0b5ff9a5c876cfcf1501291cb9cabef0bf284c5,27.4306,1734795104,0.08254,87,19,0,0.03250807528943167,0
3d42e9e1-ffb9-4243-9f7f-6a54e7b652f5,0x568b48dc724d3085d38a922ab0339c72dd82ef51,0x01ebca3df048df9c115a92f7737a1e27831bda60,74.4586,1737711010,0.021019,420,161,0,0.0798737537690335,0
5705076b-bee2-47bd-a590-d5fd9917f02e,0x1ae422178dd703c59697ee48086cbfe21aeced69,0x01c7adf0c1adec64127f46ae046be830047d8fb5,10.9168,1718431646,0.011847,297,105,0,0.059701723540172114,0
5444b409-b032-4d67-91b8-632cadcd99f8,0xd57074d8583bf2280341ef3a189aaf8a733d6a47,0x9b2483e37a4c5caeba89b7d2bea72508bf7e70fc,57.857,1726934439,0.014843,41,269,0,0.05616849425091053,0
19c9224e-a3f3-4178-970c-d8173250103c,0x54e4106a90fc669ac829d7bc4c525e12042f03f0,0x35cefef7ef9474f9892a10a7d6ba2827f3ad3418,99.5144,1734980330,0.068095,53,201,1,0.029352046621206496,0
c2bae8d2-491f-4e70-8eaa-57f741d65621,0x677888e89c9c075d978d601d126ceb29e41efe6c,0x7d0f59ad7c89f76cd757925b5f647f7b63e66eb6,31.8391,1714236030,0.038114,232,284,0,0.09032837664246668,0
3a309be8-b7ea-4a44-9e0d-33d557d02a03,0x6303f38db7f4879131a2af14f656eb5015ade368,0x05ec1acce2d02f25b51bf47c8c7f16f27c137948,5.228,1733180612,0.071159,344,218,1,0.0709187356228298,0
5b577ba5-48fe-4c21-9d38-d61010b54ca5,0xfe755384012e612e5a2bf10c91f4a1e22a2e2ca4,0x9ff29bde434655874e319f4a2118fce71fb1dcab,54.2527,1739235258,0.07412,436,56,1,0.061251979733814355,0
ad04bde9-1cc2-481c-822a-f11e07139384,0x984f1d351a5ea33eeb92649e6b2f7d11c3efa736,0x8055fd67ebe0f106008f93d81b5da3e9df28dfb7,53.7296,1740743577,0.029137,103,92,0,0.09279371809479298,0
7240841b-4b7c-4f7a-b41e-4d55e1d6b110,0xc6c19a3f898170fe101dd0e6cbfcb9b452cdff2c,0x0cc0670a33178f54735404e6ea9ecd2ff51d5b6d,48.349,1713828859,0.022128,337,42,0,0.07060916421217223,0
52a13f9d-85e2-432d-a64e-d94decebe3d5,0x560db64e280c067ace694681e5cdd6d6b055e81a,0xf548e995e964a6f14899f2167126cd7f047b0476,82.4453,1730005844,0.039449,480,355,1,0.00604522666070062,0
cddb68f6-8856-41a9-ad3b-24fce4bc7793,0x62498a38c548055a6c0b625f06afd1e2c6fe29bc,0x0755750afbe674683ab1f341108f7edb40f4929e,19.8149,1718592930,0.02179,166,357,0,0.03273213001797315,0
80c98776-67dd-4b34-8fad-d1828ca3d97a,0xf30d3b02bdb20e6a700dfa588df87b49e1f9a34d,0xbb345e82786a6bb6b440fcb800de670e87318c94,70.0382,1725691074,0.075538,498,107,1,0.04416064526541519,0
5e4c4f3b-9917-45e9-8d04-4d3162c27765,0x341affee53c57c3a0a73463012ab4a57ae6f8b1a,0xe0034cf31119d75c121059715bc61b35d682bb41,63.9615,1714017011,0.040064,439,237,0,0.08815157988193406,0
1b40ca8a-df6a-4d55-b423-ee0a9ab09278,0x77514666a15e9fa4760274cf05f2f9780c81db0f,0x2408789c9e118bf86a81228d1bb92d1e96bde3ba,39.4693,1737285258,0.092383,369,23,1,0.034117324230313106,0
6ea83ec4-fda1-4252-bb2d-fd9c8750ee56,0x47ebd57981811e80e1f098d6326d26910ce9813a,0x2c48bb680f49f719444425a27d232f704603dd39,66.6321,1718971125,0.05722,31,282,0,0.06523287631399177,0
46b83f36-6e21-4c47-a993-194f83fcc14f,0x6e0362764d11754e531cc6bb3fb346d3bb7dc0fb,0xb67e61a0f0a0e6ea04939c5e83305718cb35af7f,71.0793,1737172331,0.025789,232,248,0,0.09109780579879156,0
206e75b2-8f2c-4b35-9bcc-0493413a5c4c,0xda4b83f3d507e85664c308247bc744894f9a274d,0x20255bb559959dad5420343ee547ef2e348b1f72,30.574,1735907338,0.007948,498,351,0,-0.020576794789446406,1
ebd89086-4039-487c-ac05-8bdb0d05e90e,0x4ec2cdc428bd3948e2f0c9047a8fdfe15e5f0c05,0xe5d9467fd611268084039123edf0b2367506df93,58.2103,1733371079,0.004061,273,114,0,0.07432561835825074,0
01821ce5-9643-43f2-a47e-40f344840e08,0xe408bcf262e14e3bef9cfbc1d6561bf245411f35,0x019536592ca354ffa984950bc64c15a0d99a8e92,92.8584,1716825977,0.057729,462,354,1,0.0015473956968605762,0
2a62c010-098c-48fd-8797-60fe79f88a84,0x49b9f235278ce0f4832930b1e6d3f743c3b3ca50,0xf0561f65c33366181eb08a90e4f90617913902a1,75.0852,1724646431,0.032806,137,36,0,0.06360031923249332,0
b54d5c94-dcb8-4591-9b90-c8bbabd78bf4,0xecf7727ab5de809c40689b81cfb335ad00d1a4ed,0x290c2b5c2df6939a5371892f7efb3831b7e2f212,3.03,1711993941,0.095734,46,338,0,-0.023711943110989675,1
3e85ec15-effc-454a-872c-1b9486155c0c,0x219b5ea978accda54d66721e4d7de78134d26a5e,0x0591a0cd9d5473b2dfd507b40f4478808f091dc3,8.4368,1716346346,0.057979,414,134,1,0.06794888782283526,0
b59e3664-1fdd-490b-b7c2-4b5f7bb5fc80,0x5babc58fef631a2aef5906b91790213f42d84f7e,0x535539abeab184683122953891bf7925d48fb7d8,96.3925,1715411932,0.058354,292,9,1,0.020538064050671156,0
5b0e78fc-be4c-48e7-99ce-bb595341482f,0x55c5f5714f5d47736630a2fa238cb1f927b08ad8,0x5d42273174251687d456b538efa314e3dc9ca1bb,9.8223,1734513122,0.028283,260,26,0,0.04757664725183941,0
d11cdc45-819f-4e77-9b8f-ef2295b07246,0xe59ce1c3bb195270ba282be076fa3d1ef875d01b,0x18c0cc2b8514ffa2648b364255d70f2095de3da9,77.6788,1719460492,0.01855,166,258,0,0.0748870821264897,0
85db152e-c9ac-4618-82d9-7fd47e23d3de,0x7e7a8a544dd4df7633eefe3b8f800ae3a44c3f3d,0x755e135357bff88adbcf349a0fb8b38479ba66d9,72.5231,1731878762,0.066653,216,240,0,0.10277796680597434,0
0eff1ac8-fba0-4747-b871-5800fe5317c4,0xebed71441958242a3d40a54824062c5311c8327e,0xd269da56d8d3a8eed90bea57c3371443ddc97c31,44.8229,1712041715,0.03556,7,65,0,0.03973965746354269,0
48481007-620e-48bc-a3d1-e82876695bb0,0x90d85f91d3690cbc5e1ce1047f003c2fbfbccdeb,0xd476f7414f38fe8ce3b335613583e439bfe0112f,17.5458,1735349511,0.048159,234,148,0,0.09998538114264766,0
32145890-61dd-4de0-b318-e32016b31af4,0x0eaa2ca080b5aa008797754dccfb2e53989d576e,0x15d2369c443a3c0ed194139b52398bfcecb67568,44.0906,1726113442,0.005675,424,316,0,0.037956666714546894,0
73d41726-6756-4911-a3b8-a969041f6517,0x9c2aeaee3d9ab22c31d44fab9c79cbcbb6956950,0x2f0ebc071ba8fba3f821fea6d6073364db74477a,17.7745,1733303435,0.027375,58,100,0,0.06388389260902338,0
57681cc2-fee4-4809-b9ef-2b1fd28e555d,0x1fdaa52624f8cc23948bcba3b9eca8383e0dc397,0xe1bef4f671a9e4c74fd238302a7e211e0151a1fb,61.081,1720951359,0.061889,55,48,0,0.06303329694297743,0
56d8743a-5121-494e-abb7-5b3fc21304ab,0xe45d11d3363e383b2ce2baa3dcf4f19790b651e7,0x9be8fd8b2db73754be5eafb7e10ed03ce6f8999e,73.1625,1711097669,0.098417,399,333,1,0.011910104066456983,0
f6e13e58-695c-49f0-a1f5-3252c17228db,0xc0cab859a1e40dbd64a65ab4e743f8fd0e8a5b64,0x0f8fe4a4e8acb8283c2e9819c0685fcab6ca2cc0,98.1918,1735028447,0.046625,277,149,1,0.05574716020695658,0
c5a8715c-b224-4bc4-bb76-2810a919b4f7,0x2473fe148159839aa3485cffbf7227f8ae4a3f3f,0x28b4b5ec9b5f01ed0988e2eeb71c4cf1793e691e,56.5415,1728010839,0.086566,285,200,0,0.08728011439788702,0
0f151777-08c7-4a6a-9650-dfd564b28629,0x4dffd0dd3c13aa4391c610d996758eba84a459f8,0xab34e1c84578d25a186e9f8e4e1968623fea266f,86.4661,1711273359,0.094837,500,353,1,-0.04629267450350971,1
8765c967-b2ce-4fbe-81f7-f835225e184d,0xd32e837b2ad26d19b68d0a6cc233a27ffd12f9e3,0x3fe3b16f1f200e0d45b6737a9b0ade8f92e5e59b,71.0803,1713322841,0.065352,384,318,1,0.07847574457309148,0
a5b3c5c9-ecee-4c37-b71a-2d90d2e4a4b3,0x692a10a41d16f0859e9791e41d48a6d9724aa5fd,0xd8ba3de74b09856671928216bddb38208f628712,29.8289,1727835155,0.089498,165,166,0,0.07536305315186154,0
0c1ba517-f41a-4686-9100-81c2c4657c5d,0xe614b40c9ca6a187a870245a0d2a8f82d5092f3c,0xef981044529085d1a2049336bdbff9d15add605f,46.2239,1731874781,0.001388,210,211,0,0.05345757644409321,0
78953a11-b7b9-4c89-924c-47d51eb544f2,0xf67f0ad647e06fceffaf05d359b8c02c79ca6333,0x047ace2a6de5e58ee7eac375db633f8f71a6bd19,27.0736,1730373276,0.073368,338,155,1,0.09728753084780106,0
b53ace52-d8fb-49cb-be98-a08c27c0225f,0xdc5735bbf04f16ddeb7d1d8c1854a1f99915fcea,0x887dcd3c43b481a6c7d5b45c22d8b2a66f4e4391,34.5947,1710651906,0.023877,296,354,0,0.05352623760028252,0
04ec6d00-292a-49b7-b8d9-56f2c7e764c0,0x2005ceefe3b65f6d0130752c45b311e4c1a8548d,0x430169dc944add61c2b53bcba103b8cb350c6bac,67.2806,1711031627,0.020004,337,325,0,0.07300846882909279,0
759f293d-b790-4b68-90ed-03ea7b7974f4,0xaad5062e1ae295026d834e93513523fb07ede90c,0xee56f63006b79022e08790e660bdfba2be5e9151,53.0333,1729398791,0.097143,195,72,0,0.045029907450070183,0
a9df71b9-8cd8-47b2-86f6-e5a8f8782d81,0x6a0145d141f6f268bc3c4f05563fbed74ad1652e,0xff5a6b929cabf0cb9016ce8dccc2a91cec35ec7a,99.5089,1716204263,0.049071,100,171,1,0.03540203623307192,0
5f895a14-41c6-4406-81dd-91c16cb56d8c,0xdae6e619a5d948399bdb4a2c7f642e5c76ad4ada,0x0fc86517321c91884e9d1138443f649dd7eb8670,35.661,1720555830,0.014936,465,52,0,0.04508778471111563,0
3ef54e9e-bb10-40a0-83d5-234622ec0f88,0x4b959eba0ddae502bb282d85320122373e944458,0x836d63634e2b293ec7a00a6aa55442d7a63bff45,64.8501,1716363957,0.010664,466,166,0,0.05390763859377845,0
e5d573c4-082d-4e48-8511-07038d340d97,0x4c71da16ac3a360fd9615bd2bde86835b79d0df8,0x72611882291ff6b1addfc7af79e8554cc7ce819e,46.2054,1717651762,0.074193,405,113,1,0.08987569806574675,0
75e126dc-ee30-4285-8810-961e0860f48d,0x728cb2db06ae1b47dd3fa609a1169f3e1655ee4f,0x8e66215ac680bf100f293442fe21db67ed8cf8b8,25.9315,1737128966,0.044241,163,344,0,0.05770806029158815,0
4a56e57f-59f3-4f6e-87d7-4a400b1915d5,0x02c34d29a28e829f4e53211892eb0dd70bd804b1,0x670d8119bf1ffe2fde8a75749941730f0fb23ed4,59.5344,1712893718,0.028271,463,184,0,0.07332004963497657,0
0ef64364-7518-48ce-a312-f54280d7b04b,0x00c87b58fe750263cbf1e72ad7568a0523fe8672,0xae90a142f0860cdc2131e91fca7e9be405cdc67a,84.9755,1711973718,0.048556,334,121,1,0.09016662313741514,0
207c0493-a66a-456a-aadb-a38c3030749b,0xbdba529076e7e29ea69d6b8487095327b7470f70,0xa631a73548f29b7d03b836fbcf1731fe1f387b6d,59.5932,1730841931,0.051176,217,2,0,0.05201077601293236,0
